1	4	1	1	2	0	2172
1	4	1	2	2	0	1092
1	4	1	3	2	0	1020
1	4	1	4	0	1	2094
1	4	1	5	0	1	2274
1	4	1	6	0	1	1155
1	4	1	7	0	0	1273
1	4	1	8	1	0	1213
1	4	1	9	0	1	1079
1	4	1	10	0	1	1020
1	4	1	11	0	1	1234
1	4	1	12	0	1	883
1	4	1	13	0	0	1049
1	4	1	14	0	0	1128
1	4	1	15	0	1	1409
1	4	1	16	0	1	789
1	4	1	17	0	1	790
1	4	1	18	0	1	1028
1	4	1	19	0	1	1766
1	4	1	20	0	1	972
1	4	1	21	0	1	959
1	4	1	22	0	0	951
1	4	1	23	0	1	1261
1	4	1	24	0	0	1043
1	4	1	25	0	1	1379
1	4	1	26	0	1	1018
1	4	1	27	1	0	1547
1	4	1	28	0	1	1793
1	4	1	29	1	0	797
1	4	1	30	0	1	1037
1	4	1	31	0	1	984
1	4	1	32	0	0	999
1	4	1	33	0	0	2232
1	4	1	34	0	0	801
1	4	1	35	0	0	1202
1	4	1	36	1	0	2097
1	4	1	37	1	0	791
1	4	1	38	0	0	951
1	4	1	39	0	0	1801
1	4	1	40	0	0	861
1	4	1	41	0	0	1164
1	4	1	42	1	0	1402
1	4	1	43	0	0	1896
1	4	1	44	0	0	1811
1	4	1	45	0	1	1888
1	4	1	46	1	0	1115
1	4	1	47	1	0	1837
1	4	1	48	0	0	1130
1	4	1	49	2	0	878
1	4	1	50	0	0	1046
1	4	1	51	0	1	2391
1	4	1	52	0	0	1230
1	4	1	53	0	0	2396
1	4	1	54	1	0	787
1	4	1	55	0	0	2688
1	4	1	56	0	0	889
1	4	1	57	0	0	1545
1	4	1	58	0	0	882
1	4	1	59	0	0	986
1	4	1	60	1	0	1124
1	4	1	61	1	1	1523
1	4	1	62	0	1	1320
1	4	1	63	1	0	1086
1	4	1	64	0	1	1369
1	4	1	65	0	0	1344
1	4	1	66	0	1	1938
1	4	1	67	0	1	1034
1	4	1	68	0	1	1600
1	4	1	69	0	1	1186
1	4	1	70	0	1	780
1	4	1	71	0	1	2628
1	4	1	72	0	0	1257
1	4	1	73	0	0	1331
1	4	1	74	0	1	1728
1	4	1	75	0	1	1835
1	4	1	76	1	0	2235
1	4	1	77	1	0	1558
1	4	1	78	0	1	871
1	4	1	79	0	1	1147
1	4	1	80	0	1	4574
1	4	1	81	2	0	1425
1	4	1	82	0	1	1488
1	4	1	83	1	0	1970
1	4	1	84	0	0	1213
1	4	1	85	0	1	1527
1	4	1	86	0	1	2352
1	4	1	87	1	0	1954
1	4	1	88	0	1	6001
1	4	1	89	0	1	1073
1	4	1	90	0	1	1814
1	4	1	91	0	0	1698
1	4	1	92	0	0	1248
1	4	1	93	0	0	1355
1	4	1	94	1	0	1024
1	4	1	95	1	0	964
1	4	1	96	0	1	1001
1	4	1	97	0	1	1989
1	4	1	98	0	1	3526
1	4	1	99	0	1	1138
1	4	1	100	2	0	1757
1	4	1	101	0	1	1151
1	4	1	102	0	0	800
1	4	1	103	0	0	5283
1	4	1	104	0	0	1106
1	4	1	105	0	0	1099
1	4	1	106	0	0	2889
1	4	1	107	0	0	2391
1	4	1	108	2	0	1934
1	4	1	109	1	0	1146
1	4	1	110	0	0	6113
1	4	1	111	0	0	1178
1	4	1	112	2	0	1264
1	4	1	113	0	1	1688
1	4	1	114	0	0	3290
1	4	1	115	0	0	1102
1	4	1	116	0	0	868
1	4	1	117	0	0	1000
1	4	1	118	0	0	1224
1	4	1	119	1	0	4106
1	4	1	120	0	0	1260
1	4	1	121	2	0	939
1	4	1	122	1	1	1082
1	4	1	123	1	0	1844
1	4	1	124	1	1	1116
1	4	1	125	0	1	3121
1	4	1	126	0	1	1258
1	4	1	127	0	1	3132
1	4	1	128	0	1	1619
1	4	1	129	0	1	1272
1	4	1	130	0	1	1196
1	4	1	131	0	0	2183
1	4	1	132	0	1	1625
1	4	1	133	0	0	1280
1	4	1	134	0	1	1216
1	4	1	135	0	1	1024
1	4	1	136	0	1	5385
1	4	1	137	0	1	1756
1	4	1	138	0	1	897
1	4	1	139	0	1	1195
1	4	1	140	0	1	1327
1	4	1	141	0	1	5509
1	4	1	142	1	0	2688
1	4	1	143	0	0	957
1	4	1	144	0	1	1255
1	4	1	145	0	1	1204
1	4	1	146	1	0	1127
1	4	1	147	1	0	1650
1	4	1	148	0	1	3307
1	4	1	149	1	0	977
1	4	1	150	0	1	1160
1	4	1	151	0	0	898
1	4	1	152	1	1	1308
1	4	1	153	0	0	864
1	4	1	154	0	0	1228
1	4	1	155	0	0	1371
1	4	1	156	1	0	2516
1	4	1	157	0	0	684
1	4	1	158	0	0	1670
1	4	1	159	0	0	3639
1	4	1	160	1	1	1865
1	4	1	161	0	0	3322
1	4	1	162	1	0	1179
1	4	1	163	1	1	1060
1	4	1	164	1	0	1188
1	4	1	165	1	0	2445
1	4	1	166	0	0	5530
1	4	1	167	0	1	868
1	4	1	168	0	0	2073
1	4	1	169	0	1	959
1	4	1	170	0	0	1020
1	4	1	171	2	1	4154
1	4	1	172	0	0	755
1	4	1	173	0	0	941
1	4	1	174	0	0	2862
1	4	1	175	1	1	1752
1	4	1	176	1	1	1152
1	4	1	177	0	0	1059
1	4	1	178	0	0	1496
1	4	1	179	0	1	759
1	4	1	180	2	0	1587
1	4	1	181	0	0	1682
1	4	1	182	2	0	15907
1	4	1	183	1	0	1436
1	4	1	184	0	0	1015
1	4	1	185	0	0	2165
1	4	1	186	1	0	1595
1	4	1	187	1	0	1669
1	4	1	188	0	0	9567
1	4	1	189	0	0	981
1	4	1	190	0	0	593
1	4	1	191	1	1	935
1	4	1	192	2	0	1602
1	4	1	193	2	0	1616
1	4	1	194	0	0	1940
1	4	1	195	2	1	1975
1	4	1	196	1	0	1618
1	4	1	197	2	1	4350
1	4	1	198	1	0	972
1	4	1	199	2	1	1322
1	4	1	200	2	1	954
1	4	1	201	2	0	3507
1	4	1	202	1	1	1911
1	4	1	203	1	1	1159
1	4	1	204	1	0	1612
1	4	1	205	0	0	2517
1	4	1	206	1	1	1026
1	4	1	207	0	1	1427
1	4	1	208	2	0	1494
1	4	1	209	2	1	1500
1	4	1	210	2	1	2745
1	4	1	211	0	0	1093
1	4	1	212	2	1	1044
1	4	1	213	2	1	6352
1	4	1	214	1	1	657
1	4	1	215	2	0	1288
1	4	1	216	2	1	1808
1	4	1	217	2	0	967
1	4	1	218	2	1	1587
1	4	1	219	1	0	1112
1	4	1	220	2	0	1377
1	4	1	221	2	1	1074
1	4	1	222	1	1	937
1	4	1	223	2	1	1406
1	4	1	224	2	1	921
1	4	1	225	2	0	1392
1	4	1	226	2	1	1456
1	4	1	227	2	1	1189
1	4	1	228	0	1	1169
1	4	1	229	2	1	2721
1	4	1	230	2	1	1132
1	4	1	231	0	0	1264
1	4	1	232	2	1	2222
1	4	1	233	0	0	1087
1	4	1	234	2	1	2683
1	4	1	235	2	0	730
1	4	1	236	2	1	2459
1	4	1	237	0	0	757
1	4	1	238	2	1	781
1	4	1	239	2	1	1152
1	4	1	240	1	0	1326
1	4	1	241	1	0	1032
1	4	1	242	2	0	16445
1	4	1	243	0	1	1279
1	4	1	244	2	1	1142
1	4	1	245	2	0	3631
1	4	1	246	2	1	1314
1	4	1	247	2	1	1082
1	4	1	248	2	1	859
1	4	1	249	2	0	1047
1	4	1	250	2	1	1658
1	4	1	251	0	0	1275
1	4	1	252	2	0	1136
1	4	1	253	0	0	1508
1	4	1	254	2	1	1194
1	4	1	255	0	0	955
1	4	1	256	0	0	1213
1	4	1	257	0	0	725
1	4	1	258	1	1	763
1	4	1	259	2	1	899
1	4	1	260	2	1	1131
1	4	1	261	1	1	1023
1	4	1	262	1	1	1454
1	4	1	263	1	0	1388
1	4	1	264	0	0	897
1	4	1	265	2	1	3485
1	4	1	266	0	1	894
1	4	1	267	2	1	946
1	4	1	268	2	1	876
1	4	1	269	1	0	1081
1	4	1	270	1	1	2236
1	4	1	271	1	1	4402
1	4	1	272	2	1	906
1	4	1	273	1	0	849
1	4	1	274	1	1	1830
1	4	1	275	1	0	1075
1	4	1	276	2	0	938
1	4	1	277	2	1	1652
1	4	1	278	1	0	1139
1	4	1	279	1	0	676
1	4	1	280	0	0	2426
1	4	1	281	1	1	865
1	4	1	282	1	0	1445
1	4	1	283	0	0	17844
1	4	1	284	0	0	783
1	4	1	285	0	0	887
1	4	1	286	2	0	7788
1	4	1	287	0	1	913
1	4	1	288	1	1	1098
1	4	1	289	2	1	925
1	4	1	290	2	0	810
1	4	1	291	2	1	9111
1	4	1	292	0	1	740
1	4	1	293	0	0	1672
1	4	1	294	2	1	18554
1	4	1	295	2	1	1381
1	4	1	296	2	1	983
1	4	1	297	1	0	948
1	4	1	298	2	1	4886
1	4	1	299	2	0	940
1	4	1	300	2	1	1021
